date,mktrf,smb,hml
2019/8/14,-0.0295,0.0021,-0.005
2019/8/15,0.0016,-0.0062,-0.0053
2019/8/16,0.0155,0.0054,0.0061
2019/8/19,0.0114,0,0.0024
2019/8/20,-0.0075,0.003,-0.005
2019/8/21,0.0085,0.0007,-0.0034
2019/8/22,-0.001,-0.0055,0.0049
2019/8/23,-0.0266,-0.0056,-0.0018
2019/8/26,0.0108,-0.0002,-0.0019
2019/8/27,-0.0046,-0.0088,-0.0068
2019/8/28,0.0068,0.0048,0.0062
2019/8/29,0.0135,0.0032,0.0033
2019/8/30,0.0003,-0.0038,0.0025
2019/9/3,-0.0087,-0.0096,0.001
2019/9/4,0.0108,-0.0023,0.0042
2019/9/5,0.0142,0.004,0.0069
2019/9/6,-0.0002,-0.0037,0.0005
2019/9/9,0.0008,0.0072,0.0307
2019/9/10,0.0017,0.0102,0.012
2019/9/11,0.0088,0.0133,-0.0004
2019/9/12,0.0022,-0.003,-0.0017
2019/9/13,-0.0001,0,0.0075
2019/9/16,-0.0023,0.0093,0.005
2019/9/17,0.0017,-0.006,-0.0122
2019/9/18,-0.0005,-0.0074,0.0006
2019/9/19,-0.0005,-0.0043,-0.0045
2019/9/20,-0.0048,0.003,0.0016
2019/9/23,-0.0002,-0.0018,0.0051
2019/9/24,-0.0101,-0.0075,0.0002
2019/9/25,0.0069,0.0036,0.0053
2019/9/26,-0.0041,-0.0097,0.0012
2019/9/27,-0.0062,-0.0036,0.0088
2019/9/30,0.005,-0.0015,-0.0048
2019/10/1,-0.0131,-0.0047,-0.0061
2019/10/2,-0.0173,0.0087,-0.0035
2019/10/3,0.008,-0.002,-0.0091
2019/10/4,0.0139,-0.0049,-0.0009
2019/10/7,-0.0041,0.0016,-0.0002
2019/10/8,-0.0161,-0.0014,-0.0012
2019/10/9,0.0092,-0.0053,-0.0012
2019/10/10,0.0059,-0.004,0.0027
2019/10/11,0.0123,0.0049,0.0019
2019/10/14,-0.0018,-0.0033,-0.0006
2019/10/15,0.0103,0.0026,-0.0023
2019/10/16,-0.0024,0.0039,0.0023
2019/10/17,0.0037,0.0081,-0.0028
2019/10/18,-0.0049,-0.0038,0.009
2019/10/21,0.0071,0.0018,0.0033
2019/10/22,-0.0034,0.0021,0.0088
2019/10/23,0.0025,-0.0009,0.0025
2019/10/24,0.0026,-0.0026,-0.0091
2019/10/25,0.005,0.0028,0.0008
2019/10/28,0.0062,0.0027,-0.0025
2019/10/29,-0.0013,0.0028,0.0046
2019/10/30,0.0027,-0.0039,-0.0117
2019/10/31,-0.0038,-0.0027,-0.0031
2019/11/1,0.0108,0.0045,0.0079
2019/11/4,0.004,0.0005,0.0139
2019/11/5,-0.0003,0.0024,0.0049
2019/11/6,-0.0005,-0.007,0.0018
2019/11/7,0.0038,-0.0012,0.0053
2019/11/8,0.0031,0.001,-0.0038
2019/11/11,-0.0019,-0.0001,-0.0021
2019/11/12,0.0016,-0.0011,-0.0014
2019/11/13,0.0001,-0.0022,-0.0082
2019/11/14,0.0007,-0.0012,-0.0026
2019/11/15,0.0074,-0.0021,-0.0035
2019/11/18,0.0002,-0.0036,-0.0051
2019/11/19,0.0002,0.0059,-0.0096
2019/11/20,-0.0033,0.0002,-0.0045
2019/11/21,-0.0014,-0.0032,0.0012
2019/11/22,0.0024,0.0005,0.0024
2019/11/25,0.0092,0.0131,-0.004
2019/11/26,0.0019,0.0005,-0.0089
2019/11/27,0.0044,0.0023,-0.0005
2019/11/29,-0.0042,-0.0004,-0.0033
2019/12/2,-0.0087,-0.0025,0.0052
2019/12/3,-0.0066,0.006,-0.0083
2019/12/4,0.006,0.0011,0.0025
2019/12/5,0.0013,-0.0024,0.0048
2019/12/6,0.0091,0.0024,0.004
2019/12/9,-0.0033,0.0036,0.0012
2019/12/10,-0.0008,0.0029,-0.0011
2019/12/11,0.0028,-0.0008,0.001
2019/12/12,0.009,-0.0011,0.0116
2019/12/13,-0.0003,-0.003,-0.0054
2019/12/16,0.0074,0.0007,-0.0004
2019/12/17,0.001,0.0042,0.0068
2019/12/18,-0.0005,0.0018,0.001
2019/12/19,0.0043,-0.0001,-0.0043
2019/12/20,0.0048,-0.003,-0.0028
2019/12/23,0.001,0.002,-0.0031
2019/12/24,0.0001,0.0037,-0.0002
2019/12/26,0.0048,-0.0053,-0.0002
2019/12/27,-0.001,-0.0053,-0.0007
2019/12/30,-0.0057,0.0017,0.0059
2019/12/31,0.0028,-0.0001,0.0011
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
